what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1416831787882
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1416831794745
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1416831821466
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1416831824055
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.generate.constructor.using.fields",1416831824087
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1416831832760
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1416831896544
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1416831897776
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1416831897807
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1416831899211
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1416831899258
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1416831899680
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1416831901649
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1416831901711
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1416831904021
opened,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1416831904161
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1416831904177
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1416831908485
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1416831909811
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1416831910918
opened,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1416831911058
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1416831911105
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1416831913699
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1416831929407
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1416831930312
