what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1416303467312
opened,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1416303477543
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1416303477621
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1416303514022
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1416303664864
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1416303666486
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1416303681569
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1416303682677
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1416303682927
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1416303736523
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1416303739112
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1416303822548
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1416303827087
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1416303839425
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1416303844635
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.navigator"".",1416303844666
error,log,,,"An exception occurred invoking extension: org.eclipse.jst.jee.ui.web for object P/Demo",1416303844682
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.navigator"".",1416303844698
error,log,,,"An exception occurred invoking extension: org.eclipse.jst.jee.ui.web for object P/Demo",1416303844698
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1416303896297
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1416303902817
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1416304006455
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1416304041943
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1416304044377
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1416304073656
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1416304075778
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1416304090160
