what,kind,bundleId,bundleVersion,description,time
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1438052206494
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1438052219345
error,log,,,"Unexpected runtime error while computing a text hover",1438052231512
error,log,,,"Unexpected runtime error while computing a text hover",1438052234272
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1438052253208
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1438052282174
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1438052449361
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1438052453978
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1438052457940
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1438052457971
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1438052458238
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1438052463791
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1438052465709
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1438052481931
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1438052491288
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1438052503774
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1438052511356
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1438052511600
error,log,,,"Unexpected runtime error while computing a text hover",1438052530232
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1438052545584
error,log,,,"Unexpected runtime error while computing a text hover",1438052632819
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1438052637988
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1438052652694
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1438052666324
error,log,,,"Unexpected runtime error while computing a text hover",1438052704960
error,log,,,"Unexpected runtime error while computing a text hover",1438052754339
error,log,,,"Unexpected runtime error while computing a text hover",1438052796736
error,log,,,"Unexpected runtime error while computing a text hover",1438052818856
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1438052848005
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1438052950614
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1438052961139
error,log,,,"Unexpected runtime error while computing a text hover",1438052964174
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1438053006091
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1438053008119
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1438053009070
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1438053010983
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1438053011123
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1438053015611
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1438053042280
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1438053059635
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1438053061279
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1438053065802
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1438053067403
error,log,,,"Unexpected runtime error while computing a text hover",1438053086607
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1438053091744
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1438053093491
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1438053123927
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1438053150552
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1438053206128
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1438053206138
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1438053208366
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1438053216781
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1438053219222
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1438053252004
error,log,,,"Unexpected runtime error while computing a text hover",1438053260983
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1438053268815
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1438053270206
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1438053298383
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1438053299686
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1438053323983
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1438053345102
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1438053378980
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1438053387588
error,log,,,"Unexpected runtime error while computing a text hover",1438053403247
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1438053452896
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1438053463047
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1438053480926
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1438053483963
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1438053490238
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1438053514272
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1438053514395
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1438053514453
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1438053601173
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1438053638389
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1438053641177
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.generate.constructor.using.fields",1438053641209
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1438053648806
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1438053660310
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1438053661634
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.generate.tostring",1438053661642
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1438053663526
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1438053663952
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.sort.members",1438053663958
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1438053683796
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1438053685864
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.generate.constructor.using.fields",1438053685870
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1438053750987
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1438053752965
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1438053772386
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1438053780451
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1438053798247
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1438053802413
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1438053828785
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1438053837675
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1438053839344
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1438053839547
error,log,,,"Unexpected runtime error while computing a text hover",1438053854845
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1438053857463
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1438053866550
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1438053880597
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1438053917763
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1438053917822
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1438053917877
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1438053933306
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1438053935180
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1438053948833
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1438053950290
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1438053959254
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1438053977870
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1438053979334
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.generate.constructor.using.fields",1438053979366
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1438053983723
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1438053986395
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1438053992198
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1438054001543
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1438054003084
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.generate.tostring",1438054003113
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1438054006936
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1438054025222
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1438054050939
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.copy.qualified.name",1438054068208
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1438054117219
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1438054127191
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1438054128289
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1438054128812
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1438054131940
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1438054132997
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1438054137173
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1438054138401
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1438054147406
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1438054148682
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1438054149914
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1438054152473
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1438054164667
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1438054432198
error,log,,,"Unexpected runtime error while computing a text hover",1438054457885
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1438054460536
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1438054481171
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1438054489118
error,log,,,"Unexpected runtime error while computing a text hover",1438054502686
error,log,,,"Unexpected runtime error while computing a text hover",1438054505018
error,log,,,"Unexpected runtime error while computing a text hover",1438054516780
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1438054550375
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1438054550585
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1438054618086
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1438054621190
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1438054625489
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1438054633464
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1438054741393
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1438054742784
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1438054742942
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1438054744004
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1438054769977
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1438054792525
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1438054796112
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1438054953394
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1438055051222
error,log,,,"Unexpected runtime error while computing a text hover",1438055074834
error,log,,,"Unexpected runtime error while computing a text hover",1438055095298
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1438055106053
error,log,,,"Unexpected runtime error while computing a text hover",1438055122261
error,log,,,"Unexpected runtime error while computing a text hover",1438055124161
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1438055127377
error,log,,,"Unexpected runtime error while computing a text hover",1438055148175
error,log,,,"Unexpected runtime error while computing a text hover",1438055200472
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1438055201306
error,log,,,"Unexpected runtime error while computing a text hover",1438055204401
error,log,,,"Unexpected runtime error while computing a text hover",1438055243350
error,log,,,"Unexpected runtime error while computing a text hover",1438055244264
error,log,,,"Unexpected runtime error while computing a text hover",1438055250493
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1438055254881
error,log,,,"Unexpected runtime error while computing a text hover",1438055270335
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1438055321130
error,log,,,"Unexpected runtime error while computing a text hover",1438055323166
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1438055347947
error,log,,,"Unexpected runtime error while computing a text hover",1438055349373
error,log,,,"Unexpected runtime error while computing a text hover",1438055351082
error,log,,,"Unexpected runtime error while computing a text hover",1438055353955
error,log,,,"Unexpected runtime error while computing a text hover",1438055375271
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1438055382290
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1438055413596
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1438055421047
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1438055430002
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1438055435576
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAs",1438055435676
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1438055437755
error,log,,,"Unexpected runtime error while computing a text hover",1438055442188
error,log,,,"Unexpected runtime error while computing a text hover",1438055443605
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1438055473363
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1438055475869
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1438055477144
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1438055477295
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1438055478638
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1438055499260
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1438055502090
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1438055503568
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1438055508430
